PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144210750,9869142,0,inactive,inactive,,0
144205029,9881626,0,inactive,inactive,,0
144204079,9883104,43,active agonist,active agonist,3.35487,21.653
144204130,9883259,0,inactive,inactive,,0
144206138,9887053,0,inactive,inactive,,0
144210765,9888347,0,inactive,inactive,,0
144207165,9890250,0,inactive,inactive,,0
144210560,9895468,0,inactive,inactive,,0
144204825,9899402,0,inactive,inactive,,0
144207179,9906942,0,inactive,inactive,,0
144211550,9907412,0,inactive,inactive,,0
144210553,9909677,44,active agonist,active agonist,12.2998,48.3085
144210780,9910393,0,inactive,inactive,,0
144204021,9915886,0,inactive,inactive,,0
144207088,9920342,0,inactive,inactive,,0
144205580,9925873,0,inactive,inactive,,0
144210787,9926621,0,inactive,inactive,,0
144205726,9927058,0,inactive,inactive,,0
144204510,9928181,0,inactive,inactive,,0
144210766,9930121,0,inactive,inactive,,0
144213744,9930932,0,inactive,inactive,,0
144210541,9931156,0,inactive,inactive,,0
144210767,9932000,0,inactive,inactive,,0
144210756,9935274,0,inactive,inactive,,0
144205972,9936727,0,inactive,inactive,,0
144204353,9940086,0,inactive,inactive,,0
144204958,9941647,0,inactive,inactive,,0
144210775,9949821,0,inactive,inactive,,0
144210581,9951932,0,inactive,inactive,,0
144204508,9952220,0,inactive,inactive,,0
144206345,9954082,0,inactive,inactive,,0
144210554,9954540,0,inactive,inactive,,0
144210764,9955578,0,inactive,inactive,,0
144210778,9956127,0,inactive,inactive,,0
144210772,9969177,0,inactive,inactive,,0
144212747,9969573,0,inactive,inactive,,0
144205968,9983292,0,inactive,inactive,,0
144210755,9984487,0,inactive,inactive,,0
144210749,10021362,0,inactive,inactive,,0
144206907,10041070,0,inactive,inactive,,0
144205433,10046567,0,inactive,inactive,,0
144206220,10126299,0,inactive,inactive,,0
144206913,10127622,0,inactive,inactive,,0
144204772,10131132,0,inactive,inactive,,0
144210752,10132209,0,inactive,inactive,,0
144206820,10133071,0,inactive,inactive,,0
144210785,10134976,0,inactive,inactive,,0
144210761,10145345,0,inactive,inactive,,0
144212816,10154203,0,inactive,inactive,,0
144207170,10158453,0,inactive,inactive,,0
144213721,10160166,0,inactive,inactive,,0
144207361,10176127,0,inactive,inactive,,0
144211404,10197650,0,inactive,inactive,,0
144207802,10197675,0,inactive,inactive,,0
144206800,10251042,0,inactive,inactive,,0
144204714,10255083,0,inactive,inactive,,0
144213890,10287749,0,inactive,inactive,,0
144207328,10313079,0,inactive,inactive,,0
144204789,10314472,0,inactive,inactive,,0
144206368,10328936,0,inactive,inactive,,0
144207395,10329304,0,inactive,inactive,,0
144211102,10342051,0,inactive,inactive,,0
144211410,10403199,0,inactive,inactive,,0
144210760,10407399,0,inactive,inactive,,0
144209847,10411334,0,inactive,inactive,,0
144213898,10432339,0,inactive,inactive,,0
144204520,10466908,0,inactive,inactive,,0
144212848,10470544,0,inactive,inactive,,0
144205431,10476437,71,active agonist,active agonist,0.0393847,89.9449
144210532,10483134,0,inactive,inactive,,0
144207804,10560335,0,inactive,inactive,,0
144209843,10636633,0,inactive,inactive,,0
144213860,10685477,0,inactive,inactive,,0
144212991,10857465,0,inactive,inactive,,0
144205241,10885665,0,inactive,inactive,,0
144211120,10887985,0,inactive,inactive,,0
144213938,10958189,0,inactive,inactive,,0
144209900,11009532,0,inactive,inactive,,0
144208281,11048104,0,inactive,inactive,,0
144211141,11048796,0,inactive,inactive,,0
144205601,11051686,0,inactive,inactive,,0
144204552,11074431,0,inactive,inactive,,0
144209841,11075478,0,inactive,inactive,,0
144207813,11076461,0,inactive,inactive,,0
144211393,11097730,0,inactive,inactive,,0
144212570,11127402,0,inactive,inactive,,0
144211894,11140605,0,inactive,inactive,,0
144208222,11159638,0,inactive,inactive,,0
144207785,11171745,0,inactive,inactive,,0
144209812,11181836,0,inactive,inactive,,0
144213743,11193251,0,inactive,inactive,,0
144207805,11212667,0,inactive,inactive,,0
144206184,11219835,0,inactive,inactive,,0
144207782,11243457,0,inactive,inactive,,0
144206461,11243969,0,inactive,inactive,,0
144209885,11254899,0,inactive,inactive,,0
144209815,11258643,0,inactive,inactive,,0
144211719,11284883,0,inactive,inactive,,0
144210942,11285653,0,inactive,inactive,,0
144206155,11296583,45,active agonist,active agonist,3.18904,36.5785
144212758,11302979,0,inactive,inactive,,0
144207803,11321106,0,inactive,inactive,,0
144209849,11344909,0,inactive,inactive,,0
144211544,11355992,0,inactive,inactive,,0
144211088,11402127,46,active agonist,active agonist,0.489662,27.5545
144207789,11424151,0,inactive,inactive,,0
144208303,11424880,0,inactive,inactive,,0
144211539,11437710,0,inactive,inactive,,0
144209816,11448496,0,inactive,inactive,,0
144209824,11459786,0,inactive,inactive,,0
144207893,11460221,0,inactive,inactive,,0
144207790,11461044,0,inactive,inactive,,0
144210540,11472813,0,inactive,inactive,,0
144207787,11492381,0,inactive,inactive,,0
144209888,11492406,0,inactive,inactive,,0
144207316,11499271,0,inactive,inactive,,0
144210955,11524680,0,inactive,inactive,,0
144212699,11556911,0,inactive,inactive,,0
144207021,11643980,0,inactive,inactive,,0
144204836,11647992,0,inactive,inactive,,0
144206569,11658860,0,inactive,inactive,,0
144209818,11674455,0,inactive,inactive,,0
144212750,11700495,0,inactive,inactive,,0
144205819,11705034,0,inactive,inactive,,0
144208259,11731903,0,inactive,inactive,,0
144209823,11750474,0,inactive,inactive,,0
144213701,11769095,0,inactive,inactive,,0
144211327,11784975,0,inactive,inactive,,0
144211463,11826859,0,inactive,inactive,,0
144207783,11832800,0,inactive,inactive,,0
144205152,11876263,0,inactive,inactive,,0
144203865,11953895,0,inactive,inactive,,0
144206351,11954008,0,inactive,inactive,,0
144206020,11954009,0,inactive,inactive,,0
144204335,11954258,0,inactive,inactive,,0
144205734,11954316,0,inactive,inactive,,0
144206369,11956149,0,inactive,inactive,,0
144204788,11957572,0,inactive,inactive,,0
144204792,11957593,0,inactive,inactive,,0
144204807,11957635,0,inactive,inactive,,0
144204816,11957669,0,inactive,inactive,,0
144204830,11957707,0,inactive,inactive,,0
144204837,11957725,0,inactive,inactive,,0
144213751,11982778,0,inactive,inactive,,0
144209887,11995188,0,inactive,inactive,,0
144205892,12004215,0,inactive,inactive,,0
144207950,12036651,0,inactive,inactive,,0
144209895,12038941,0,inactive,inactive,,0
144207915,12040508,0,inactive,inactive,,0
144207788,12040509,20,active antagonist,active antagonist,,-13.6665
144211449,12056759,0,inactive,inactive,,0
144213803,12056760,0,inactive,inactive,,0
144207824,12059921,0,inactive,inactive,,0
144209908,12059922,0,inactive,inactive,,0
144209896,12077313,0,inactive,inactive,,0
144209837,12095229,0,inactive,inactive,,0
144210573,12148754,0,inactive,inactive,,0
144209860,12184311,0,inactive,inactive,,0
144209803,12195864,0,inactive,inactive,,0
144206410,12213639,0,inactive,inactive,,0
144209877,12248306,0,inactive,inactive,,0
144206430,12259683,0,inactive,inactive,,0
144206429,12259684,0,inactive,inactive,,0
144205193,12305037,0,inactive,inactive,,0
144211898,12309460,0,inactive,inactive,,0
144211729,12336279,0,inactive,inactive,,0
144212979,12338093,0,inactive,inactive,,0
144204671,12358480,0,inactive,inactive,,0
144205439,12358742,0,inactive,inactive,,0
144209574,12472902,0,inactive,inactive,,0
144211688,12521030,0,inactive,inactive,,0
144209968,12561739,0,inactive,inactive,,0
144206946,12598086,0,inactive,inactive,,0
144203552,12850184,0,inactive,inactive,,0
144205616,12922658,0,inactive,inactive,,0
144209852,12971008,0,inactive,inactive,,0
144207795,12991988,0,inactive,inactive,,0
144212936,13132266,0,inactive,inactive,,0
144211367,13218777,0,inactive,inactive,,0
144203555,13218779,0,inactive,inactive,,0
144209872,13240377,0,inactive,inactive,,0
144207778,13379149,0,inactive,inactive,,0
144209881,13487610,0,inactive,inactive,,0
144206388,13501022,0,inactive,inactive,,0
144209894,13638937,0,inactive,inactive,,0
144206465,13649426,0,inactive,inactive,,0
144210753,13961743,0,inactive,inactive,,0
144209890,14007922,0,inactive,inactive,,0
144205777,14010333,0,inactive,inactive,,0
144205940,14017587,0,inactive,inactive,,0
144211698,14205677,0,inactive,inactive,,0
144206485,14257662,0,inactive,inactive,,0
144212922,14306122,0,inactive,inactive,,0
144206906,15605556,0,inactive,inactive,,0
144206591,15895902,0,inactive,inactive,,0
144209878,15932798,0,inactive,inactive,,0
144210536,15981450,0,inactive,inactive,,0
144206437,15984075,0,inactive,inactive,,0
144211444,16004722,0,inactive,inactive,,0
144205592,16051918,0,inactive,inactive,,0
144213928,16051930,20,active antagonist,active antagonist,,-13.0741
144206760,16051931,0,inactive,inactive,,0
144206930,16051933,0,inactive,inactive,,0
144205824,16051941,0,inactive,inactive,,0
144204201,16051942,73,active agonist,active agonist,0.0094553,79.8217
144206057,16051947,0,inactive,inactive,,0
144204142,16051951,0,inactive,inactive,,0
144204056,16051954,0,inactive,inactive,,0
144206293,16051969,0,inactive,inactive,,0
144206132,16052011,0,inactive,inactive,,0
144206726,16052038,0,inactive,inactive,,0
144208298,16069365,0,inactive,inactive,,0
144206208,16161315,0,inactive,inactive,,0
144211862,16204922,0,inactive,inactive,,0
144205643,16211101,0,inactive,inactive,,0
144207745,16211115,0,inactive,inactive,,0
144207750,16211135,0,inactive,inactive,,0
144206607,16211197,0,inactive,inactive,,0
144209839,16211409,0,inactive,inactive,,0
144206988,16211610,41,active agonist,active agonist,23.9145,21.1894
144209838,16211849,0,inactive,inactive,,0
144207257,16212317,0,inactive,inactive,,0
144211737,16212360,0,inactive,inactive,,0
144206336,16212480,0,inactive,inactive,,0
144207906,16212746,0,inactive,inactive,,0
144213833,16212880,0,inactive,inactive,,0
144207814,16213711,0,inactive,inactive,,0
144209840,16217215,0,inactive,inactive,,0
144205653,16218600,0,inactive,inactive,,0
144207773,16218739,0,inactive,inactive,,0
144207282,16218793,0,inactive,inactive,,0
144206418,16219349,0,inactive,inactive,,0
144210008,16219385,0,inactive,inactive,,0
144205966,16219444,0,inactive,inactive,,0
144204804,16219744,0,inactive,inactive,,0
144209392,16220111,0,inactive,inactive,,0
144204557,16220118,0,inactive,inactive,,0
144212856,16666638,0,inactive,inactive,,0
144204984,16667700,0,inactive,inactive,,0
144205033,16667738,0,inactive,inactive,,0
144203597,16678045,0,inactive,inactive,,0
144205951,16682734,0,inactive,inactive,,0
144209781,16682736,42,active agonist,active agonist,12.363,23.6117
144205877,16682738,0,inactive,inactive,,0
144206766,16682839,0,inactive,inactive,,0
144206641,16682987,0,inactive,inactive,,0
144205853,16682993,0,inactive,inactive,,0
144205941,16682999,0,inactive,inactive,,0
144205935,16683083,0,inactive,inactive,,0
144205837,16683095,0,inactive,inactive,,0
144212560,16683978,0,inactive,inactive,,0
144213521,16684880,0,inactive,inactive,,0
144212563,16700308,0,inactive,inactive,,0
144209905,16719897,0,inactive,inactive,,0
144212539,16722125,0,inactive,inactive,,0
144205675,16722126,0,inactive,inactive,,0
144209865,16726630,0,inactive,inactive,,0
144209826,16749605,0,inactive,inactive,,0
144205027,16759173,0,inactive,inactive,,0
144210961,16760153,0,inactive,inactive,,0
144211043,16760189,0,inactive,inactive,,0
144209972,16760467,0,inactive,inactive,,0
144205613,16760569,0,inactive,inactive,,0
144207609,16760658,0,inactive,inactive,,0
144212940,16760703,0,inactive,inactive,,0
144205242,17756783,0,inactive,inactive,,0
144205814,17756794,0,inactive,inactive,,0
144205345,17756939,0,inactive,inactive,,0
144205382,17756940,0,inactive,inactive,,0
144209884,17841257,0,inactive,inactive,,0
144210534,18173271,44,active agonist,active agonist,23.2205,70.7779
144209902,18374068,0,inactive,inactive,,0
144211533,18542136,0,inactive,inactive,,0
144210757,18551400,0,inactive,inactive,,0
144210745,18992283,0,inactive,inactive,,0
144209879,19876500,0,inactive,inactive,,0
144205770,20054835,0,inactive,inactive,,0
144206468,20054849,0,inactive,inactive,,0
144205618,20054868,20,active antagonist,active antagonist,0.213138,-20.8629
144205077,20054942,0,inactive,inactive,,0
144206993,20054964,0,inactive,inactive,,0
144206837,20054967,0,inactive,inactive,,0
144205097,20055083,0,inactive,inactive,,0
144206013,20055424,0,inactive,inactive,,0
144204730,20055509,0,inactive,inactive,,0
144204207,20055515,0,inactive,inactive,,0
144206501,20055528,0,inactive,inactive,,0
144204193,20055558,41,active agonist,active agonist,,17.0378
144206879,20056549,0,inactive,inactive,,0
144205766,20056587,51,active agonist,active agonist,7.00369,96.3202
144204109,20056627,0,inactive,inactive,,0
144206254,20056743,0,inactive,inactive,,0
144204208,20056828,0,inactive,inactive,,0
144210649,20478723,0,inactive,inactive,,0
144212772,20641892,0,inactive,inactive,,0
144210947,20725980,0,inactive,inactive,,0
144207110,20838960,0,inactive,inactive,,0
144204281,20848883,0,inactive,inactive,,0
144208026,20849290,0,inactive,inactive,,0
144212556,21118222,0,inactive,inactive,,0
144206415,21124389,0,inactive,inactive,,0
144204127,21158559,0,inactive,inactive,,0
144212881,21619272,0,inactive,inactive,,0
144209897,21917397,0,inactive,inactive,,0
144209829,21932259,0,inactive,inactive,,0
144210562,21935081,0,inactive,inactive,,0
144209834,21977262,0,inactive,inactive,,0
144209874,21988023,0,inactive,inactive,,0
144207180,22386467,0,inactive,inactive,,0
144212334,22833295,0,inactive,inactive,,0
144205312,22833303,0,inactive,inactive,,0
144209302,22833317,0,inactive,inactive,,0
144212706,22833320,0,inactive,inactive,,0
144208414,22833321,0,inactive,inactive,,0
144208629,22833326,0,inactive,inactive,,0
144208851,22833331,0,inactive,inactive,,0
144207262,22833389,0,inactive,inactive,,0
144211713,22833395,0,inactive,inactive,,0
144207683,22833454,0,inactive,inactive,,0
144211256,22833466,0,inactive,inactive,,0
144211430,22833489,0,inactive,inactive,,0
144210089,22833502,0,inactive,inactive,,0
144211450,22833506,0,inactive,inactive,,0
144205969,23064738,0,inactive,inactive,,0
144209886,23079882,0,inactive,inactive,,0
144207459,23082568,0,inactive,inactive,,0
144207421,23160050,0,inactive,inactive,,0
144206778,23616254,0,inactive,inactive,,0
144211661,23617864,0,inactive,inactive,,0
144207141,23625795,0,inactive,inactive,,0
144211839,23661867,0,inactive,inactive,,0
144211335,23661868,0,inactive,inactive,,0
144209945,23661960,0,inactive,inactive,,0
144211792,23661981,0,inactive,inactive,,0
144211021,23662264,0,inactive,inactive,,0
144211803,23662274,0,inactive,inactive,,0
144206320,23662354,0,inactive,inactive,,0
144206018,23662369,0,inactive,inactive,,0
144212113,23662382,0,inactive,inactive,,0
144205651,23662383,0,inactive,inactive,,0
144205137,23663400,20,active antagonist,active antagonist,0.0337801,-26.3444
144206144,23663403,0,inactive,inactive,,0
144206467,23663404,0,inactive,inactive,,0
144212034,23663624,0,inactive,inactive,,0
144206424,23663870,0,inactive,inactive,,0
144206017,23663938,0,inactive,inactive,,0
144204298,23663939,0,inactive,inactive,,0
144206133,23663953,0,inactive,inactive,,0
144203861,23663954,0,inactive,inactive,,0
144206815,23663963,0,inactive,inactive,,0
144204920,23663974,0,inactive,inactive,,0
144206123,23663985,0,inactive,inactive,,0
144208134,23664054,0,inactive,inactive,,0
144209764,23664361,0,inactive,inactive,,0
144209772,23664644,0,inactive,inactive,,0
144203595,23664709,0,inactive,inactive,,0
144205294,23665410,0,inactive,inactive,,0
144212206,23665583,20,active antagonist,active antagonist,59.3239,-22.2954
144209979,23665706,0,inactive,inactive,,0
144209763,23665719,0,inactive,inactive,,0
144206567,23665728,0,inactive,inactive,,0
144207036,23665731,0,inactive,inactive,,0
144209209,23665759,0,inactive,inactive,,0
144204613,23665760,0,inactive,inactive,,0
144212740,23665761,0,inactive,inactive,,0
144212399,23665771,0,inactive,inactive,,0
144205953,23665772,0,inactive,inactive,,0
144212691,23665884,0,inactive,inactive,,0
144204339,23666711,0,inactive,inactive,,0
144207034,23667300,0,inactive,inactive,,0
144210873,23667548,0,inactive,inactive,,0
144203605,23667629,0,inactive,inactive,,0
144206989,23667631,0,inactive,inactive,,0
144209120,23667638,0,inactive,inactive,,0
144205944,23667639,0,inactive,inactive,,0
144204551,23668192,0,inactive,inactive,,0
144209353,23668193,0,inactive,inactive,,0
144209733,23668194,0,inactive,inactive,,0
144209732,23668195,0,inactive,inactive,,0
144204617,23668196,0,inactive,inactive,,0
144213117,23668197,0,inactive,inactive,,0
144213963,23668198,0,inactive,inactive,,0
144206659,23668516,0,inactive,inactive,,0
144210194,23668817,0,inactive,inactive,,0
144210862,23669238,0,inactive,inactive,,0
144213420,23669619,0,inactive,inactive,,0
144208265,23669624,0,inactive,inactive,,0
144205985,23670359,0,inactive,inactive,,0
144210091,23670523,0,inactive,inactive,,0
144213933,23670838,0,inactive,inactive,,0
144207913,23670844,0,inactive,inactive,,0
144204351,23671691,0,inactive,inactive,,0
144206261,23671932,0,inactive,inactive,,0
144212078,23672293,0,inactive,inactive,,0
144205634,23672301,0,inactive,inactive,,0
144206346,23672302,0,inactive,inactive,,0
144213845,23672325,0,inactive,inactive,,0
144212413,23672329,0,inactive,inactive,,0
144204342,23672566,0,inactive,inactive,,0
144204328,23672568,0,inactive,inactive,,0
144206118,23672582,65,active agonist,active agonist,0.330007,100.525
144211756,23672589,0,inactive,inactive,,0
144204296,23672955,0,inactive,inactive,,0
144212701,23673604,0,inactive,inactive,,0
144205640,23673837,0,inactive,inactive,,0
144212217,23674215,0,inactive,inactive,,0
144210524,23674746,0,inactive,inactive,,0
144210591,23674889,0,inactive,inactive,,0
144210395,23675081,0,inactive,inactive,,0
144214012,23675274,0,inactive,inactive,,0
144204323,23675312,0,inactive,inactive,,0
